id_pago,id_orden,metodo_pago,subtotal,propina_voluntaria,total_pagado
5128,5128,tarjeta_debito,137496,0,137496
5129,5129,nequi,30900,3090,33990
5132,5132,tarjeta_debito,73482,0,73482
5133,5133,tarjeta_debito,133592,13359,146951
5134,5134,nequi,56294,0,56294
5135,5135,daviplata,108060,10806,118866
5137,5137,nequi,29221,2922,32143
5138,5138,daviplata,81669,0,81669
5139,5139,daviplata,62090,6209,68299
5140,5140,efectivo,40081,0,40081
5142,5142,daviplata,72964,7296,80260
5144,5144,nequi,29921,0,29921
5148,5148,nequi,135583,0,135583
5149,5149,nequi,139728,13972,153700
5151,5151,nequi,120702,12070,132772
5153,5153,tarjeta_credito,76398,7639,84037
5154,5154,nequi,32964,3296,36260
5155,5155,efectivo,142093,0,142093
5157,5157,daviplata,44187,4418,48605
5163,5163,nequi,125198,12519,137717
5165,5165,tarjeta_debito,45231,0,45231
5167,5167,tarjeta_credito,79079,0,79079
5169,5169,efectivo,38190,3819,42009
5170,5170,tarjeta_credito,22917,2291,25208
5171,5171,efectivo,44944,0,44944
5173,5173,efectivo,31305,0,31305
5175,5175,nequi,130618,0,130618
5176,5176,tarjeta_credito,79302,7930,87232
5178,5178,nequi,64742,6474,71216
5179,5179,tarjeta_debito,64221,6422,70643
5180,5180,tarjeta_debito,90126,0,90126
5181,5181,tarjeta_credito,145840,14584,160424
5184,5184,daviplata,149809,0,149809
5185,5185,nequi,92152,9215,101367
5186,5186,efectivo,49641,0,49641
5187,5187,daviplata,100595,10059,110654
5189,5189,nequi,17635,1763,19398
5191,5191,tarjeta_debito,129487,12948,142435
5192,5192,tarjeta_debito,96874,0,96874
5193,5193,tarjeta_debito,69281,0,69281
5198,5198,nequi,37546,3754,41300
5201,5201,nequi,43410,4341,47751
5202,5202,efectivo,81615,8161,89776
5203,5203,nequi,95811,0,95811
5204,5204,tarjeta_credito,19240,0,19240
5206,5206,tarjeta_debito,80183,8018,88201
5208,5208,daviplata,146189,0,146189
5210,5210,efectivo,83235,0,83235
5212,5212,nequi,27355,2735,30090
5213,5213,nequi,70018,0,70018
5214,5214,tarjeta_debito,48104,4810,52914
5216,5216,daviplata,106278,10627,116905
5218,5218,nequi,128130,12813,140943
5219,5219,efectivo,17048,1704,18752
5220,5220,nequi,117803,11780,129583
5221,5221,tarjeta_debito,127920,0,127920
5224,5224,efectivo,88016,8801,96817
5225,5225,nequi,138042,13804,151846
5226,5226,efectivo,39574,3957,43531
5227,5227,efectivo,17508,1750,19258
5228,5228,tarjeta_debito,66907,0,66907
5229,5229,nequi,139045,0,139045
5230,5230,efectivo,122508,12250,134758
5231,5231,efectivo,22205,0,22205
5234,5234,daviplata,104059,0,104059
5235,5235,tarjeta_credito,38866,0,38866
5236,5236,efectivo,135566,13556,149122
5237,5237,nequi,134994,13499,148493
5238,5238,efectivo,58275,5827,64102
5239,5239,nequi,101567,10156,111723
5242,5242,efectivo,123579,0,123579
5243,5243,daviplata,88704,8870,97574
5244,5244,efectivo,81338,8133,89471
5245,5245,nequi,16516,1651,18167
5247,5247,tarjeta_credito,57556,0,57556
5248,5248,tarjeta_debito,137037,0,137037
5251,5251,tarjeta_debito,117780,11778,129558
5253,5253,tarjeta_debito,30327,0,30327
5255,5255,daviplata,17077,0,17077
5256,5256,tarjeta_debito,62369,0,62369
5259,5259,nequi,145398,14539,159937
5260,5260,nequi,87515,0,87515
5262,5262,tarjeta_credito,38831,3883,42714
5263,5263,daviplata,88922,8892,97814
5264,5264,efectivo,37705,0,37705
5265,5265,efectivo,140946,14094,155040
5268,5268,tarjeta_debito,102806,10280,113086
5272,5272,tarjeta_debito,59034,5903,64937
5274,5274,tarjeta_credito,129499,12949,142448
5275,5275,nequi,92611,9261,101872
5276,5276,tarjeta_credito,26568,2656,29224
5278,5278,tarjeta_debito,42854,0,42854
5281,5281,tarjeta_credito,101824,10182,112006
5282,5282,efectivo,89823,0,89823
5284,5284,efectivo,87382,8738,96120
5285,5285,nequi,123707,12370,136077
5287,5287,efectivo,118845,0,118845
5292,5292,daviplata,80789,0,80789
5293,5293,tarjeta_debito,85168,0,85168
5294,5294,nequi,93898,9389,103287
5297,5297,tarjeta_debito,96706,9670,106376
5303,5303,efectivo,19520,1952,21472
5304,5304,efectivo,129001,12900,141901
5305,5305,efectivo,71101,7110,78211
5307,5307,nequi,41956,0,41956
5308,5308,tarjeta_credito,98764,0,98764
5309,5309,daviplata,27785,0,27785
5310,5310,nequi,48992,0,48992
5312,5312,daviplata,101769,10176,111945
5315,5315,tarjeta_debito,17052,0,17052
5319,5319,tarjeta_credito,59337,5933,65270
5321,5321,efectivo,119849,0,119849
5322,5322,tarjeta_credito,91901,9190,101091
5323,5323,efectivo,18259,0,18259
5324,5324,tarjeta_debito,113715,11371,125086
5325,5325,tarjeta_debito,58673,5867,64540
5327,5327,tarjeta_debito,73344,0,73344
5328,5328,nequi,144168,0,144168
5330,5330,daviplata,140978,14097,155075
5331,5331,tarjeta_debito,58981,0,58981
5333,5333,daviplata,129455,12945,142400
5334,5334,efectivo,34700,3470,38170
5335,5335,tarjeta_debito,116848,0,116848
5336,5336,tarjeta_credito,59488,5948,65436
5337,5337,nequi,23411,2341,25752
5338,5338,tarjeta_debito,74205,0,74205
5339,5339,tarjeta_debito,49817,4981,54798
5341,5341,tarjeta_debito,147003,14700,161703
5342,5342,nequi,147822,14782,162604
5345,5345,tarjeta_credito,101633,10163,111796
5347,5347,nequi,60992,6099,67091
5348,5348,efectivo,100258,0,100258
5351,5351,efectivo,80335,8033,88368
5352,5352,tarjeta_debito,26284,0,26284
5354,5354,tarjeta_debito,52106,5210,57316
5358,5358,efectivo,27462,2746,30208
5359,5359,daviplata,118956,0,118956
5361,5361,daviplata,106139,0,106139
5362,5362,tarjeta_debito,124313,0,124313
5363,5363,nequi,69411,6941,76352
5365,5365,tarjeta_credito,95942,9594,105536
5366,5366,efectivo,15521,0,15521
5367,5367,tarjeta_credito,45813,4581,50394
5368,5368,daviplata,61694,6169,67863
5369,5369,nequi,50417,0,50417
5370,5370,nequi,96381,9638,106019
5371,5371,tarjeta_credito,62830,0,62830
5372,5372,daviplata,32320,3232,35552
5373,5373,tarjeta_debito,40300,4030,44330
5374,5374,tarjeta_debito,107393,10739,118132
5376,5376,tarjeta_credito,23420,0,23420
5377,5377,nequi,100898,10089,110987
5379,5379,daviplata,72736,7273,80009
5382,5382,daviplata,78586,7858,86444
5383,5383,tarjeta_credito,127664,12766,140430
5385,5385,tarjeta_debito,71124,7112,78236
5386,5386,efectivo,56444,5644,62088
5393,5393,tarjeta_debito,74256,0,74256
5394,5394,daviplata,121392,0,121392
5395,5395,nequi,73801,7380,81181
5396,5396,tarjeta_credito,107869,0,107869
5400,5400,tarjeta_credito,33226,3322,36548
5402,5402,tarjeta_credito,15772,1577,17349
5403,5403,tarjeta_debito,54317,5431,59748
5404,5404,efectivo,48339,4833,53172
5405,5405,tarjeta_credito,110462,11046,121508
5406,5406,tarjeta_debito,55703,5570,61273
5407,5407,daviplata,39767,3976,43743
5408,5408,efectivo,78764,7876,86640
5409,5409,nequi,98899,0,98899
5410,5410,tarjeta_credito,43383,4338,47721
5411,5411,nequi,26256,0,26256
5414,5414,tarjeta_debito,127732,12773,140505
5415,5415,nequi,22956,0,22956
5417,5417,tarjeta_credito,140873,14087,154960
5420,5420,tarjeta_credito,32917,3291,36208
5421,5421,nequi,94053,9405,103458
5422,5422,nequi,70130,7013,77143
5425,5425,nequi,140998,14099,155097
5431,5431,efectivo,88547,8854,97401
5436,5436,nequi,29267,0,29267
5437,5437,tarjeta_credito,126157,0,126157
5441,5441,nequi,97476,0,97476
5442,5442,nequi,69562,6956,76518
5444,5444,efectivo,141428,14142,155570
5446,5446,nequi,16164,1616,17780
5447,5447,daviplata,34340,0,34340
5448,5448,efectivo,30164,3016,33180
5451,5451,tarjeta_debito,42257,0,42257
5452,5452,efectivo,74540,0,74540
5453,5453,nequi,149660,14966,164626
5455,5455,efectivo,44392,4439,48831
5456,5456,tarjeta_credito,21380,0,21380
5457,5457,daviplata,119464,0,119464
5458,5458,tarjeta_debito,126384,12638,139022
5459,5459,daviplata,137411,0,137411
5460,5460,daviplata,136458,0,136458
5463,5463,efectivo,144896,0,144896
5464,5464,tarjeta_debito,109320,10932,120252
5465,5465,tarjeta_debito,141959,14195,156154
5468,5468,tarjeta_credito,80763,8076,88839
5469,5469,tarjeta_debito,105384,0,105384
5471,5471,nequi,147112,0,147112
5476,5476,tarjeta_credito,147949,0,147949
5478,5478,daviplata,57131,0,57131
5480,5480,nequi,109656,10965,120621
5483,5483,daviplata,23353,0,23353
5484,5484,tarjeta_debito,25921,2592,28513
5485,5485,efectivo,105069,10506,115575
5488,5488,tarjeta_debito,60956,6095,67051
5489,5489,efectivo,108150,10815,118965
5490,5490,tarjeta_debito,45151,4515,49666
5493,5493,nequi,138400,13840,152240
5494,5494,efectivo,108843,10884,119727
5499,5499,tarjeta_credito,119256,0,119256
5502,5502,daviplata,78729,7872,86601
5504,5504,tarjeta_debito,141486,0,141486
5505,5505,tarjeta_debito,148490,14849,163339
5506,5506,tarjeta_credito,116560,0,116560
5507,5507,tarjeta_debito,104012,0,104012
5508,5508,nequi,109757,10975,120732
5510,5510,efectivo,101601,10160,111761
5511,5511,tarjeta_credito,51569,0,51569
5512,5512,nequi,134571,0,134571
5513,5513,tarjeta_credito,48707,0,48707
5514,5514,tarjeta_credito,23396,0,23396
5515,5515,daviplata,70251,7025,77276
5516,5516,tarjeta_debito,105967,0,105967
5522,5522,tarjeta_credito,31793,3179,34972
5523,5523,tarjeta_credito,71838,7183,79021
5524,5524,daviplata,32725,0,32725
5526,5526,tarjeta_credito,21158,2115,23273
5527,5527,efectivo,72284,7228,79512
5528,5528,daviplata,134855,0,134855
5529,5529,daviplata,61566,0,61566
5530,5530,daviplata,45781,4578,50359
5531,5531,nequi,35036,3503,38539
5532,5532,tarjeta_credito,30119,3011,33130
5533,5533,tarjeta_debito,68261,0,68261
5534,5534,tarjeta_credito,144544,0,144544
5535,5535,nequi,88932,0,88932
5537,5537,nequi,29583,0,29583
5538,5538,tarjeta_credito,115233,0,115233
5539,5539,efectivo,138975,0,138975
5540,5540,daviplata,71427,7142,78569
5541,5541,efectivo,46551,4655,51206
5545,5545,tarjeta_credito,129410,0,129410
5547,5547,nequi,89785,8978,98763
5548,5548,tarjeta_debito,96219,0,96219
5554,5554,tarjeta_credito,98502,0,98502
5555,5555,nequi,130250,0,130250
5556,5556,daviplata,148120,0,148120
5557,5557,daviplata,25031,0,25031
5558,5558,tarjeta_credito,142347,0,142347
5559,5559,tarjeta_credito,56770,0,56770
5561,5561,efectivo,133299,13329,146628
5563,5563,nequi,18209,1820,20029
5565,5565,tarjeta_credito,29979,0,29979
5566,5566,tarjeta_debito,55513,5551,61064
5568,5568,daviplata,82240,8224,90464
5570,5570,daviplata,102258,10225,112483
5571,5571,nequi,135650,0,135650
5573,5573,tarjeta_credito,90122,0,90122
5576,5576,daviplata,121364,0,121364
5577,5577,efectivo,22441,2244,24685
5580,5580,nequi,67368,6736,74104
5581,5581,efectivo,66590,0,66590
5582,5582,tarjeta_credito,95118,0,95118
5583,5583,tarjeta_debito,48436,0,48436
5584,5584,daviplata,44960,0,44960
5586,5586,daviplata,137726,0,137726
5589,5589,daviplata,124721,0,124721
5590,5590,nequi,134198,13419,147617
5592,5592,efectivo,149302,0,149302
5595,5595,tarjeta_debito,28853,0,28853
5596,5596,tarjeta_debito,36549,0,36549
5598,5598,tarjeta_debito,49249,4924,54173
5599,5599,tarjeta_debito,108481,0,108481
5600,5600,efectivo,62032,6203,68235
5604,5604,nequi,118164,11816,129980
5605,5605,daviplata,108793,0,108793
5608,5608,daviplata,16184,0,16184
5609,5609,daviplata,135840,13584,149424
5610,5610,tarjeta_debito,29498,2949,32447
5614,5614,daviplata,16664,0,16664
5616,5616,efectivo,67545,6754,74299
5618,5618,nequi,41873,0,41873
5619,5619,tarjeta_debito,15905,1590,17495
5620,5620,tarjeta_debito,133066,0,133066
5621,5621,daviplata,26554,2655,29209
5622,5622,daviplata,139425,0,139425
5623,5623,tarjeta_credito,41975,0,41975
5624,5624,daviplata,19453,1945,21398
5626,5626,daviplata,126544,12654,139198
5628,5628,tarjeta_credito,43079,4307,47386
5629,5629,daviplata,45455,4545,50000
5630,5630,daviplata,144561,14456,159017
5632,5632,tarjeta_credito,74644,7464,82108
5635,5635,daviplata,97087,0,97087
5636,5636,tarjeta_credito,97472,0,97472
5637,5637,daviplata,84247,8424,92671
5641,5641,efectivo,89026,8902,97928
5642,5642,tarjeta_debito,21202,2120,23322
5643,5643,tarjeta_credito,72719,7271,79990
5644,5644,tarjeta_credito,86657,0,86657
5645,5645,tarjeta_debito,32225,3222,35447
5648,5648,daviplata,130532,0,130532
5649,5649,tarjeta_credito,94346,0,94346
5650,5650,tarjeta_credito,53162,0,53162
5652,5652,tarjeta_credito,25420,2542,27962
5653,5653,efectivo,93517,0,93517
5654,5654,daviplata,131038,13103,144141
5655,5655,tarjeta_credito,41707,0,41707
5658,5658,tarjeta_credito,30155,3015,33170
5659,5659,nequi,85251,8525,93776
5660,5660,nequi,51374,5137,56511
5661,5661,daviplata,20367,0,20367
5663,5663,daviplata,84080,8408,92488
5664,5664,tarjeta_debito,35224,3522,38746
5665,5665,efectivo,133222,13322,146544
5667,5667,tarjeta_debito,69723,6972,76695
5668,5668,efectivo,41895,4189,46084
5671,5671,tarjeta_debito,107572,10757,118329
5672,5672,tarjeta_credito,37161,3716,40877
5673,5673,nequi,59530,0,59530
5675,5675,efectivo,103320,10332,113652
5676,5676,tarjeta_debito,90438,9043,99481
5678,5678,tarjeta_credito,118335,0,118335
5682,5682,nequi,54880,0,54880
5683,5683,efectivo,141105,14110,155215
5684,5684,tarjeta_credito,68810,0,68810
5690,5690,efectivo,69773,6977,76750
5693,5693,efectivo,52235,0,52235
5694,5694,tarjeta_debito,117151,11715,128866
5695,5695,daviplata,55926,5592,61518
5696,5696,efectivo,58682,0,58682
5697,5697,tarjeta_debito,73278,7327,80605
5698,5698,nequi,135121,0,135121
5699,5699,efectivo,128746,0,128746
5700,5700,efectivo,51026,5102,56128
5703,5703,tarjeta_debito,149555,14955,164510
5704,5704,tarjeta_credito,52384,5238,57622
5706,5706,tarjeta_credito,46409,4640,51049
5708,5708,nequi,87846,8784,96630
5709,5709,daviplata,143608,14360,157968
5710,5710,efectivo,52899,5289,58188
5711,5711,daviplata,19479,1947,21426
5715,5715,efectivo,100127,0,100127
5716,5716,daviplata,141841,0,141841
5719,5719,nequi,146920,14692,161612
5723,5723,nequi,22988,2298,25286
5724,5724,daviplata,134523,0,134523
5726,5726,efectivo,137583,0,137583
5728,5728,tarjeta_debito,134720,13472,148192
5731,5731,tarjeta_credito,54266,5426,59692
5734,5734,daviplata,30356,3035,33391
5735,5735,tarjeta_debito,122129,0,122129
5736,5736,tarjeta_credito,33715,0,33715
5737,5737,daviplata,41426,0,41426
5739,5739,tarjeta_credito,32104,0,32104
5740,5740,efectivo,41892,0,41892
5741,5741,efectivo,132935,13293,146228
5742,5742,daviplata,121804,0,121804
5743,5743,efectivo,75135,0,75135
5749,5749,daviplata,110864,0,110864
5752,5752,tarjeta_credito,18687,1868,20555
5753,5753,tarjeta_debito,135025,13502,148527
5754,5754,nequi,45266,0,45266
5755,5755,tarjeta_credito,115979,11597,127576
5757,5757,nequi,52719,5271,57990
5758,5758,tarjeta_credito,110676,0,110676
5762,5762,nequi,100642,10064,110706
5768,5768,efectivo,16611,1661,18272
5769,5769,efectivo,32852,0,32852
5770,5770,tarjeta_credito,106691,10669,117360
5771,5771,tarjeta_debito,42118,0,42118
5772,5772,tarjeta_debito,92779,0,92779
5773,5773,tarjeta_debito,137314,13731,151045
5774,5774,tarjeta_credito,34320,3432,37752
5777,5777,tarjeta_credito,63215,6321,69536
5778,5778,efectivo,35817,3581,39398
5779,5779,daviplata,92310,9231,101541
5781,5781,tarjeta_debito,83100,0,83100
5792,5792,nequi,73836,0,73836
5793,5793,nequi,53667,5366,59033
5795,5795,daviplata,96132,0,96132
5796,5796,tarjeta_debito,121098,12109,133207
5798,5798,tarjeta_debito,111327,11132,122459
5799,5799,tarjeta_debito,52988,5298,58286
5800,5800,daviplata,144925,14492,159417
5802,5802,tarjeta_credito,147811,14781,162592
5803,5803,nequi,21162,2116,23278
5804,5804,daviplata,133353,13335,146688
5805,5805,tarjeta_debito,60171,0,60171
5806,5806,efectivo,128627,0,128627
5807,5807,tarjeta_credito,97777,0,97777
5811,5811,nequi,49198,0,49198
5813,5813,efectivo,103694,10369,114063
5814,5814,daviplata,129034,12903,141937
5815,5815,nequi,137217,13721,150938
5816,5816,daviplata,55580,5558,61138
5817,5817,tarjeta_debito,79515,7951,87466
5819,5819,daviplata,129605,12960,142565
5821,5821,nequi,129085,12908,141993
5822,5822,nequi,141753,0,141753
5824,5824,daviplata,26121,0,26121
5826,5826,tarjeta_credito,94096,9409,103505
5828,5828,tarjeta_debito,82012,0,82012
5829,5829,nequi,104231,10423,114654
5830,5830,nequi,67001,6700,73701
5832,5832,tarjeta_credito,71983,7198,79181
5834,5834,daviplata,22099,2209,24308
5835,5835,tarjeta_credito,80490,8049,88539
5836,5836,tarjeta_debito,70769,7076,77845
5839,5839,tarjeta_credito,63389,6338,69727
5840,5840,daviplata,56122,0,56122
5841,5841,efectivo,28496,2849,31345
5844,5844,nequi,77677,7767,85444
5845,5845,nequi,102491,10249,112740
5846,5846,daviplata,113558,0,113558
5848,5848,efectivo,117489,11748,129237
5849,5849,tarjeta_debito,137862,0,137862
5852,5852,tarjeta_credito,40652,4065,44717
5853,5853,nequi,89025,8902,97927
5855,5855,nequi,57610,5761,63371
5857,5857,nequi,73350,7335,80685
5858,5858,daviplata,114697,11469,126166
5860,5860,tarjeta_debito,139388,0,139388
5861,5861,efectivo,90726,9072,99798
5865,5865,tarjeta_debito,17688,1768,19456
5866,5866,daviplata,44373,4437,48810
5867,5867,efectivo,142622,0,142622
5868,5868,tarjeta_credito,16152,0,16152
5870,5870,tarjeta_debito,28377,0,28377
5871,5871,tarjeta_credito,20264,0,20264
5873,5873,nequi,60303,6030,66333
5874,5874,nequi,98728,0,98728
5877,5877,daviplata,26719,2671,29390
5879,5879,efectivo,84180,8418,92598
5880,5880,tarjeta_credito,111452,11145,122597
5882,5882,daviplata,101263,10126,111389
5884,5884,daviplata,140922,14092,155014
5886,5886,tarjeta_debito,130119,13011,143130
5887,5887,tarjeta_debito,112691,11269,123960
5889,5889,tarjeta_credito,85652,0,85652
5890,5890,tarjeta_debito,78726,7872,86598
5891,5891,tarjeta_credito,76727,7672,84399
5892,5892,efectivo,44330,4433,48763
5894,5894,tarjeta_debito,128992,12899,141891
5895,5895,daviplata,131895,13189,145084
5896,5896,tarjeta_debito,57439,0,57439
5897,5897,tarjeta_debito,131809,0,131809
5898,5898,efectivo,107668,0,107668
5901,5901,nequi,31954,0,31954
5902,5902,tarjeta_credito,123172,12317,135489
5903,5903,efectivo,139275,0,139275
5907,5907,nequi,142314,0,142314
5908,5908,efectivo,148158,14815,162973
5910,5910,efectivo,33480,3348,36828
5914,5914,efectivo,78812,0,78812
5915,5915,tarjeta_debito,110729,11072,121801
5916,5916,tarjeta_debito,93936,0,93936
5917,5917,tarjeta_debito,104337,0,104337
5918,5918,tarjeta_credito,110032,11003,121035
5923,5923,nequi,63062,0,63062
5924,5924,efectivo,49563,0,49563
5928,5928,tarjeta_credito,90196,9019,99215
5929,5929,efectivo,143452,14345,157797
5930,5930,efectivo,146635,0,146635
5932,5932,daviplata,78653,7865,86518
5933,5933,nequi,100995,10099,111094
5935,5935,tarjeta_debito,68573,0,68573
5938,5938,efectivo,87884,8788,96672
5939,5939,daviplata,15838,1583,17421
5940,5940,tarjeta_credito,75362,0,75362
5941,5941,tarjeta_credito,128956,0,128956
5942,5942,nequi,98246,9824,108070
5944,5944,tarjeta_credito,43684,4368,48052
5945,5945,tarjeta_credito,80472,8047,88519
5946,5946,tarjeta_credito,146844,14684,161528
5948,5948,daviplata,126942,12694,139636
5949,5949,daviplata,70654,7065,77719
5950,5950,nequi,111733,11173,122906
5951,5951,nequi,68822,6882,75704
5953,5953,daviplata,50613,5061,55674
5957,5957,nequi,114745,11474,126219
5958,5958,efectivo,112892,11289,124181
5960,5960,tarjeta_debito,107310,10731,118041
5962,5962,efectivo,97753,9775,107528
5964,5964,daviplata,111089,11108,122197
